COD;EMPRESA;ANO;EMPRESA/ANO; Receitas ; Vendas de Mercadorias, Produtos e Serviços ; Outras Receitas ; Receitas refs. à Construção de Ativos Próprios ; Provisão/Reversão de Créds. Liquidação Duvidosa ; Insumos Adquiridos de Terceiros ; Custos Prods., Mercs. e Servs. Vendidos ; Materiais, Energia, Servs. de Terceiros e Outros ; Perda/Recuperação de Valores Ativos ; Outrus ; Valor Adicionado Bruto ; Retenções ; Depreciação, Amortização e Exaustão ; Outris ; Valor Adicionado Líquido Produzido ; Valor Adicionado Recebido em Transferência ; Resultado de Equivalência Patrimonial ; Receitas Financeiras ; Outres ; Valor Adicionado Total a Distribuir ; Distribuição do Valor Adicionado ; Pessoal ; Remuneração Direta ; Benefícios ; F.G.T.S. ; Outrxs ; Impostos, Taxas e Contribuições ; Federais ; Estaduais ; Municipais ; Remuneração de Capitais de Terceiros ; Juros ; Aluguéis ; Outras ; Remuneração de Capitais Próprios ; Juros sobre o Capital Próprio ; Dividendos ; Lucros Retidos / Prejuízo do Período ; Part. Não Controladores nos Lucros Retidos ; Outros ;
SEER3;Ser Educa;2008;Ser Educa2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SEER3;Ser Educa;2009;Ser Educa2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SEER3;Ser Educa;2010;Ser Educa2010;139099;179131;-37835;0;-2197;-27437;-8323;-6017;0;-13097;111662;-9070;-9070;0;102592;8118;0;8118;0;110710;110710;53646;53646;0;0;0;1752;1036;0;716;19593;16239;3354;0;35719;0;15046;20673;0;0;
SEER3;Ser Educa;2011;Ser Educa2011;176776;227820;-44303;0;-6741;-35451;-11116;-9091;0;-15244;141325;-11310;-11310;0;130015;6768;0;6768;0;136783;136783;74900;74900;0;0;0;3296;1732;0;1564;27035;18813;8222;0;31552;0;4541;27011;0;0;
SEER3;Ser Educa;2012;Ser Educa2012;282225;342030;-44239;0;-15566;-59476;-14485;-13038;0;-31953;222749;-13453;-13453;0;209296;8944;0;8944;0;218240;218240;103473;103473;0;0;0;19016;3381;0;15635;31495;18362;13133;0;64256;0;0;64256;0;0;
SEER3;Ser Educa;2013;Ser Educa2013;459720;552816;-73095;0;-20001;-72138;-21617;-18802;0;-31719;387582;-19659;-19659;0;367923;15236;0;15236;0;383159;383159;170355;170355;0;0;0;30480;6357;0;24123;66027;31118;34909;0;116297;0;27463;88834;0;0;
SEER3;Ser Educa;2014;Ser Educa2014;715622;833080;-91990;0;-25468;-111118;-31008;-23794;0;-56316;604504;-24623;-24623;0;579881;42260;0;42260;0;622141;622141;261029;261029;0;0;0;56474;20717;0;35757;90774;41447;49327;0;213864;0;0;0;0;213864;
SEER3;Ser Educa;2015;Ser Educa2015;1016100;1289286;-225527;0;-47659;-165646;-37766;-43234;0;-84646;850454;-56100;-56100;0;794354;61811;0;61811;0;856165;856165;468096;468096;0;0;0;59745;14124;0;45621;167259;107366;59893;0;161065;0;0;0;0;161065;
SEER3;Ser Educa;2016;Ser Educa2016;1119123;1426045;-258190;0;-48732;-177119;-40403;-45421;0;-91295;942004;-60277;-60277;0;881727;85367;0;85367;0;967094;967094;469485;469485;0;0;0;63315;13562;0;49753;203846;139268;64578;0;230448;0;0;0;0;230448;
SEER3;Ser Educa;2017;1211478;1211478;1640922;-365249;0;-64195;-245649;-47214;-51397;0;-147038;965829;-65090;-65090;0;900739;84044;0;84044;0;984783;984783;513721;513721;0;0;0;59119;8950;0;50169;214468;134727;79741;0;197475;0;0;0;0;197475;
CSNA3;Sid Nacional;2008;Sid Nacional2008;22925236;18857359;4154931;0;-87054;-9895956;-8791322;-1264486;159852;0;13029280;-768679;-768679;0;12260601;2061839;-97212;2138251;20800;14322440;14322440;815199;648619;123600;42980;0;2762501;2024922;722298;15281;4970592;4970533;59;0;5774148;268405;1500000;4005725;18;0;
CSNA3;Sid Nacional;2009;Sid Nacional2009;13883911;13222642;787212;0;-125943;-7522577;-6102329;-1390533;-29715;0;6361334;-780152;-780152;0;5581182;743444;13;102546;640885;6324626;6324626;1022844;796990;167570;58284;0;2332129;1840427;463497;28205;354472;346728;7744;0;2615181;319965;1500000;798969;-3753;0;
CSNA3;Sid Nacional;2010;Sid Nacional2010;17038272;17054701;-11707;0;-4722;-8272938;-6950839;-1304238;-17861;0;8765334;-806169;-806169;0;7959165;-123989;0;-128069;4080;7835176;7835176;1325117;996392;254569;74156;0;2189740;1800382;355556;33802;1804128;1781498;22630;0;2516191;356800;1500000;659576;-185;0;
CSNA3;Sid Nacional;2011;Sid Nacional2011;20157662;19525854;632798;0;-990;-10027982;-8591341;-1414706;-21935;0;10129680;-948251;-948251;0;9181429;2827069;0;2817667;9402;12008498;12008498;1485903;1132384;270825;82694;0;2025300;1493787;505185;26328;4830061;4820991;9070;0;3667234;10400;926508;2769125;-38799;0;
CSNA3;Sid Nacional;2012;Sid Nacional2012;18317816;18243207;61202;0;13407;-14095311;-10162852;-1883786;-2048673;0;4222505;-1100472;-1100472;0;3122033;2616317;641436;391844;1583037;5738350;5738350;1315389;1037792;204866;72731;0;772588;344776;384366;43446;4130947;2551444;9770;1569733;-480574;0;0;-420113;-60461;0;
CSNA3;Sid Nacional;2013;Sid Nacional2013;20914567;20572836;344371;0;-2640;-13417176;-11353061;-2082205;18090;0;7497391;-1155593;-1155593;0;6341798;3570647;158138;171984;3240525;9912445;9912445;1537985;1256728;210202;71055;0;1917542;1485593;395661;36288;5922924;2742607;15883;3164434;533994;190000;610000;-290975;24969;0;
CSNA3;Sid Nacional;2014;Sid Nacional2014;19181869;19141235;53685;0;-13051;-12229259;-10203567;-1809887;-10805;-205000;6952610;-1281485;-1281485;0;5671125;3477181;331160;171552;2974469;9148306;9148306;1690075;1337863;268251;83961;0;1353710;1070234;247275;36201;6216788;2860314;15172;3341302;-112267;0;0;-105218;-7049;0;
CSNA3;Sid Nacional;2015;Sid Nacional2015;18022991;17732606;314982;0;-24597;-9885152;-9921990;576961;15175;-555298;8137839;-1176840;-1176840;0;6960999;4875970;1160348;491987;3223635;11836969;11836969;1981402;1587398;310107;83897;0;1150868;811488;314855;24525;7088748;2273729;16273;4798746;1615951;0;0;1617793;-1842;0;
CSNA3;Sid Nacional;2016;Sid Nacional2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
CSNA3;Sid Nacional;2017;21945416;21945416;21204594;759964;0;-19142;-14196504;-11540509;-2621653;-34342;0;7748912;-1453335;-1453335;0;6295577;538744;109111;295074;134559;6834321;6834321;2230733;1746040;372791;111902;0;1576352;1255441;298299;22612;2916007;2745482;28991;141534;111229;0;0;10272;100957;0;
SSBR3;Sierrabrasil;2008;Sierrabrasil2008;128606;118229;11871;0;-1494;-26421;-12352;-14069;0;0;102185;-21183;-21183;0;81002;2770;320;2450;0;83772;83772;13966;11999;1287;680;0;22367;21303;0;1064;1670;271;1399;0;45769;0;16298;6395;23076;0;
SSBR3;Sierrabrasil;2009;Sierrabrasil2009;395074;147767;21056;226152;99;-264204;-27245;-10807;0;-226152;130870;-1206;-1206;0;129664;234455;2662;5142;226651;364119;364119;17022;14427;1822;773;0;85220;83565;0;1655;19004;17059;1945;0;242873;0;6239;146142;90492;0;
SSBR3;Sierrabrasil;2010;Sierrabrasil2010;353145;190405;11207;150643;890;-181838;-22536;-8659;0;-150643;171307;-1210;-1210;0;170097;161427;2696;16005;142726;331524;331524;13645;11045;1788;812;0;81925;80051;0;1874;23194;20445;2749;0;212760;0;2939;136255;73566;0;
SSBR3;Sierrabrasil;2011;Sierrabrasil2011;548747;226524;13125;309516;-418;-333870;-13869;-10485;0;-309516;214877;-1467;-1467;0;213410;328800;7774;44113;276913;542210;542210;18933;16018;1935;980;0;135236;131643;0;3593;23733;20953;2780;0;364308;0;13977;217073;133258;0;
SSBR3;Sierrabrasil;2012;Sierrabrasil2012;993281;280648;227128;487906;-2401;-528760;-19269;-509491;0;0;464521;-1790;-1790;0;462731;56318;4821;51497;0;519049;519049;24236;21296;1803;1137;0;116689;114146;0;2543;68329;65758;2571;0;309795;0;26748;158783;124264;0;
SSBR3;Sierrabrasil;2013;Sierrabrasil2013;1044897;310571;349516;387602;-2792;-428852;-42848;-386004;0;0;616045;-2330;-2330;0;613715;54839;7945;46894;0;668554;668554;26501;23120;2039;1342;0;179317;176589;0;2728;94239;91483;2756;0;368497;0;34772;191179;142546;0;
SSBR3;Sierrabrasil;2014;Sierrabrasil2014;626102;362889;199477;69215;-5479;-146783;-65616;-81167;0;0;479319;-2489;-2489;0;476830;55040;6762;48278;0;531870;531870;31140;26923;2565;1652;0;119549;116718;0;2831;106410;103371;3039;0;274771;0;32173;124797;117801;0;
SSBR3;Sierrabrasil;2015;Sierrabrasil2015;577434;377083;107390;100485;-7524;-181159;-68494;-112665;0;0;396275;-2692;-2692;0;393583;53050;5786;47264;0;446633;446633;34350;29959;2605;1786;0;90967;87967;0;3000;117277;114156;3121;0;204039;0;26453;70666;106920;0;
SSBR3;Sierrabrasil;2016;Sierrabrasil2016;572647;393832;161823;27656;-10664;-124751;-80608;-44143;0;0;447896;-2649;-2649;0;445247;41066;4982;36084;0;486313;486313;35146;30521;2787;1838;0;102557;99726;0;2831;100833;99230;1603;0;247777;0;12773;83541;151463;0;
SSBR3;Sierrabrasil;2017;554450;554450;409731;133612;20144;-9037;-110977;-74483;-36494;0;0;443473;-2294;-2294;0;441179;32783;5427;27356;0;473962;473962;35398;29520;2858;3020;0;93402;90475;0;2927;92915;90621;2294;0;252247;0;0;138421;113826;0;
SLCE3;SLC Agricola;2008;SLC Agricola2008;530463;430241;13262;86960;0;-298437;-121208;-177278;49;0;232026;-31644;-31644;0;200382;100269;0;100110;159;300651;300651;50624;40469;7822;2333;0;50136;33597;16539;0;155280;151021;4259;0;44611;0;10595;34016;0;0;
SLCE3;SLC Agricola;2009;SLC Agricola2009;701665;649819;-5940;57786;0;-510765;-260108;-247038;0;-3619;190900;-58651;-58651;0;132249;156952;0;156758;194;289201;289201;77029;51552;21903;3574;0;22969;10048;12900;21;180079;165288;14791;0;9124;0;7081;2043;0;0;
SLCE3;SLC Agricola;2010;SLC Agricola2010;1008103;781781;146439;79883;0;-633532;-298375;-239512;-208;-95437;374571;-78297;-78297;0;296274;115906;0;115692;214;412180;412180;91925;61472;25368;5085;0;203984;174075;29823;86;57658;43932;13726;0;58613;0;15592;43021;0;0;
SLCE3;SLC Agricola;2011;SLC Agricola2011;1087748;804752;214286;68710;0;-605942;-2497;-216597;-203;-386645;481806;-68995;-68995;0;412811;147383;0;147128;255;560194;560194;100191;55993;39376;4822;0;168827;144495;24307;25;131184;119154;12030;0;159992;0;61856;98136;0;0;
SLCE3;SLC Agricola;2012;SLC Agricola2012;1305312;1068684;146905;89723;0;-773500;-3364;-269911;-2869;-497356;531812;-98066;-98066;0;433746;122951;0;122686;265;556697;556697;121540;80267;34744;6529;0;151818;105236;46575;7;244909;231513;13396;0;38430;0;9526;28579;325;0;
SLCE3;SLC Agricola;2013;SLC Agricola2013;1397510;1137523;167232;92755;0;-768445;-14134;-279746;4202;-478767;629065;-115517;-115517;0;513548;107880;0;107101;779;621428;621428;151372;95297;48161;7914;0;166057;100396;65473;188;207396;184482;22914;0;96603;0;23952;71680;971;0;
SLCE3;SLC Agricola;2014;SLC Agricola2014;1741150;1430556;185444;125150;0;-1072501;-20667;-362392;165;-689607;668649;-99919;-99919;0;568730;139377;0;139012;365;708107;708107;173379;110890;53773;8716;0;167882;111655;55800;427;296703;268055;28648;0;70143;0;18485;50865;793;0;
SLCE3;SLC Agricola;2015;SLC Agricola2015;2146679;1776804;308392;61483;0;-1156158;-24452;-341337;-1003;-789366;990521;-106803;-106803;0;883718;434645;0;434002;643;1318363;1318363;188094;119292;59081;9721;0;188068;138639;49093;336;821031;780085;40946;0;121170;0;0;122528;-1358;0;
SLCE3;SLC Agricola;2016;SLC Agricola2016;1836715;1719453;89400;27862;0;-1183909;-11115;-352263;585;-821116;652806;-104242;-104242;0;548564;409406;0;403359;6047;957970;957970;213028;139727;61258;12043;0;138581;91962;46256;363;590720;537676;53044;0;15641;0;0;29945;-14304;0;
SLCE3;SLC Agricola;2017;2441566;2441566;1981455;382846;77265;0;-1439543;-72673;-393054;496;-974312;1002023;-91506;-91506;0;910517;307264;0;294335;12929;1217781;1217781;233916;136911;85172;11833;0;293939;248316;45231;392;320664;273859;46805;0;369262;0;83595;272746;12921;0;
SMFT3;Smart Fit;2008;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2009;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2010;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2011;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2012;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2013;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2014;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2016;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMFT3;Smart Fit;2017;857850;857850;850518;7424;0;-92;-307682;-127135;-115871;0;-64676;550168;-119182;-119182;0;430986;45411;13925;31486;0;476397;476397;148945;117588;21271;10086;0;108069;78764;1170;28135;230972;95448;135524;0;-11589;0;0;-14839;3250;0;
SMLE3;Smiles;2008;Smiles2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMLE3;Smiles;2009;Smiles2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMLE3;Smiles;2010;Smiles2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMLE3;Smiles;2011;Smiles2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMLE3;Smiles;2012;Smiles2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
SMLE3;Smiles;2013;Smiles2013;631876;619250;12921;0;-295;-390428;-324050;-37895;0;-28483;241448;-130;-130;0;241318;129704;0;129704;0;371022;371022;27857;0;0;0;27857;134277;0;0;0;1044;0;0;1044;207844;18289;31074;158481;0;0;
SMLE3;Smiles;2014;Smiles2014;890620;872758;17947;0;-85;-533430;-449439;-47335;0;-36656;357190;-3224;-3224;0;353966;173623;-3791;177414;0;527589;527589;26488;23947;1480;1061;0;181971;181741;0;230;35190;30450;902;3838;283940;32228;35208;216504;0;0;
SMLE3;Smiles;2015;Smiles2015;1344327;1323230;20886;0;211;-816524;-688200;-77038;0;-51286;527803;-2835;-2835;0;524968;163374;-5932;169306;0;688342;688342;31983;29206;1340;1437;0;262138;261866;0;272;24299;23162;1137;0;369922;29935;65769;274218;0;0;
SMLE3;Smiles;2016;Smiles2016;1710167;1688570;21606;0;-9;-958252;-816499;-79854;0;-61899;751915;-8474;-8474;0;743441;239033;-2530;241563;0;982474;982474;36160;32016;2452;1692;0;384258;383945;0;313;13783;12643;1140;0;548273;22580;116054;409639;0;0;
SMLE3;Smiles;2017;1015233;1795979;1003523;11727;0;-17;-619005;-499956;-77095;0;-41954;396228;-6931;-6931;0;389297;108640;0;108640;0;497937;497937;25572;22784;1867;921;0;7265;7076;0;189;7055;6479;576;0;114567;15275;99292;0;0;0;
ABRE11+SEDU3;Somos Educa;2008;Somos Educa2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ABRE11+SEDU3;Somos Educa;2009;Somos Educa2009;365802;366050;466;0;-714;-240497;-149409;-90862;0;-226;125305;-2485;-2485;0;122820;18362;0;18362;0;141182;141182;37857;28262;6780;2815;0;45932;45335;367;230;18453;13677;4880;-104;38940;0;9248;29692;0;0;
ABRE11+SEDU3;Somos Educa;2010;Somos Educa2010;518380;516119;2552;0;-291;-324322;-199245;-122735;0;-2342;194058;-14949;-14949;0;179109;23206;0;23206;0;202315;202315;70070;55274;9237;5559;0;38820;36814;444;1562;79009;52038;6342;20629;14416;0;0;14416;0;0;
ABRE11+SEDU3;Somos Educa;2011;Somos Educa2011;797969;787690;8662;0;1617;-362720;-229778;-131117;0;-1825;435249;-31406;-31406;0;403843;34745;0;34119;626;438588;438588;139088;117479;12729;8880;0;91454;83186;615;7653;160344;94967;12098;53279;47702;8031;25355;14930;-614;0;
ABRE11+SEDU3;Somos Educa;2012;Somos Educa2012;908342;905099;4541;0;-1298;-383171;-230706;-151010;0;-1455;525171;-37330;-37330;0;487841;34046;0;33094;952;521887;521887;172366;146216;15666;10484;0;116475;105465;748;10262;134923;67111;14569;53243;98123;0;23783;76356;-2016;0;
ABRE11+SEDU3;Somos Educa;2013;Somos Educa2013;1064747;1068456;4541;0;-8250;-412054;-212610;-199269;0;-175;652693;-61425;-61425;0;591268;37987;0;36346;1641;629255;629255;224789;190693;20735;13361;0;149171;133500;890;14781;176410;98582;25051;52777;78885;0;17268;55437;6180;0;
ABRE11+SEDU3;Somos Educa;2014;Somos Educa2014;1296722;1304792;4528;0;-12598;-533728;-253639;-279772;0;-317;762994;-78427;-78427;0;684567;54972;1303;50814;2855;739539;739539;281039;238525;26151;16363;0;146673;127254;1301;18118;253149;160192;35945;57012;58678;0;11608;37267;9803;0;
ABRE11+SEDU3;Somos Educa;2015;Somos Educa2015;1335897;1337539;6943;0;-8585;-1128574;-229877;-287834;-610613;-250;207323;-91976;-91976;0;115347;75811;-2279;73387;4703;191158;191158;364954;311343;31939;21672;0;108067;85804;1403;20860;322270;214754;50868;56648;-604133;0;0;-607355;3222;0;
ABRE11+SEDU3;Somos Educa;2016;Somos Educa2016;1949811;1914517;44715;0;-9421;-947656;-592700;-354214;0;-742;1002155;-101169;-101169;0;900986;103853;759;102785;309;1004839;1004839;474956;390713;46128;38115;0;101373;76675;1568;23130;502997;333688;55599;113710;-74487;0;0;-70948;-3539;0;
ABRE11+SEDU3;Somos Educa;2017;1943887;1943887;1923464;18637;0;1786;-752775;-476283;-276486;0;-6;1191112;-173156;-173156;0;1017956;60979;45;60617;317;1078935;1078935;415461;332136;55911;27414;0;179060;154089;1743;23228;480334;297879;69137;113318;4080;0;0;3577;503;0;
SOND5;Sondotecnica;2008;Sondotecnica2008;77765;77247;518;0;0;-31746;0;-31746;0;0;46019;-509;-509;0;45510;4310;0;4310;0;49820;49820;28865;18834;2978;1732;5321;8390;6501;0;1889;2590;455;2135;0;9975;3200;0;6268;0;507;
SOND5;Sondotecnica;2009;Sondotecnica2009;87692;85957;1735;0;0;-27797;0;-27797;0;0;59895;-647;-647;0;59248;934;0;934;0;60182;60182;35144;23848;2770;2406;6120;12076;9360;0;2716;1854;183;1671;0;11108;3342;0;7387;0;379;
SOND5;Sondotecnica;2010;Sondotecnica2010;97906;94380;3526;0;0;-28842;0;-28842;0;0;69064;-862;-862;0;68202;2722;0;2722;0;70924;70924;41523;28581;3144;2741;7057;17042;13425;0;3617;2579;226;2353;0;9780;3700;0;5518;0;562;
SOND5;Sondotecnica;2011;Sondotecnica2011;107407;104052;3355;0;0;-33844;0;-33844;0;0;73563;-1069;-1069;0;72494;6914;0;6914;0;79408;79408;49237;33553;4045;2954;8685;17202;12754;0;4448;2633;154;2479;0;10336;3500;0;6278;0;558;
SOND5;Sondotecnica;2012;Sondotecnica2012;133278;133229;49;0;0;-39438;0;-39438;0;0;93840;-1102;-1102;0;92738;856;0;856;0;93594;93594;63631;480;0;0;63151;14486;9770;7;4709;2787;133;2654;0;12690;3500;0;99890;0;-90700;
SOND5;Sondotecnica;2013;Sondotecnica2013;192112;192048;64;0;0;-71190;0;-71190;0;0;120922;-1114;-1114;0;119808;2560;0;2560;0;122368;122368;82822;56568;6752;5019;14483;47554;40544;7;7003;3786;66;3720;0;-11794;3500;0;9590;-25;-24859;
SOND5;Sondotecnica;2014;Sondotecnica2014;180036;179983;53;0;0;-56978;0;-56978;0;0;123058;-1082;-1082;0;121976;6666;0;6666;0;128642;128642;87409;60040;6538;5569;15262;24851;17978;11;6862;1581;0;695;886;14801;3000;0;10087;25;1689;
SOND5;Sondotecnica;2015;Sondotecnica2015;127259;125995;1264;0;0;-44517;0;-44517;0;0;82742;-994;-994;0;81748;11311;0;11311;0;93059;93059;71968;48194;5593;5947;12234;15437;10782;15;4640;6606;305;3263;3038;-952;0;0;-10529;27;9550;
SOND5;Sondotecnica;2016;Sondotecnica2016;97390;97316;74;0;0;-36246;0;-36246;0;0;61144;-914;-914;0;60230;7122;0;7122;0;67352;67352;43814;28950;3367;5251;6246;12997;8870;8;4119;11234;0;3101;8133;-693;0;0;-5541;2;4846;
SOND5;Sondotecnica;2017;57911;57911;56742;1169;0;0;-20790;0;-20790;0;0;37121;-498;-498;0;36623;6227;0;6227;0;42850;42850;28900;18447;2722;3118;4613;7733;5202;1;2530;4740;0;1893;2847;3205;0;761;2444;0;0;
SPRI3;Springer;2008;Springer2008;35219;107505;-70052;0;-2234;0;0;0;0;0;35219;-5847;-5847;0;29372;18395;1703;3401;13291;47767;47767;17948;17771;0;0;177;23701;14637;7953;1111;10470;0;1456;9014;-4352;0;0;-1307;-3045;0;
SPRI3;Springer;2009;Springer2009;36194;90912;-54718;0;0;0;0;0;0;0;36194;-6017;-6017;0;30177;7785;1239;3966;2580;37962;37962;15937;15937;0;0;0;18862;11797;6943;122;8968;0;1507;7461;-5805;0;0;-4085;-1720;0;
SPRI3;Springer;2010;Springer2010;38742;118590;-76930;0;-2918;0;0;0;0;0;38742;-5805;-5805;0;32937;15405;1640;2068;11697;48342;48342;15110;15110;0;0;0;25761;14302;10965;494;5439;0;1540;3899;2032;0;1265;2565;-1798;0;
SPRI3;Springer;2011;Springer2011;43674;135938;-92372;0;108;0;0;0;0;0;43674;-5767;-5767;0;37907;79517;2335;6135;71047;117424;117424;21515;21515;0;0;0;44062;33364;10626;72;6682;0;1594;5088;45165;0;0;46992;-1827;0;
SPRI3;Springer;2012;Springer2012;35403;105327;-69418;0;-506;0;0;0;0;0;35403;-5705;-5705;0;29698;20636;1352;9106;10178;50334;50334;23901;23901;0;0;0;24796;15469;9252;75;5947;0;1733;4214;-4310;0;0;-1651;-2659;0;
SPRI3;Springer;2013;Springer2013;50218;149208;-98990;0;0;0;0;0;0;0;50218;-5644;-5644;0;44574;7508;2541;5937;-970;52082;52082;31553;31553;0;0;0;31475;16673;14699;103;4857;0;1844;3013;-15803;0;0;-13074;-2729;0;
SPRI3;Springer;2014;Springer2014;33372;120965;-87593;0;0;0;0;0;0;0;33372;-5627;-5627;0;27745;2631;-1905;7339;-2803;30376;30376;27203;27203;0;0;0;16810;9556;6960;294;9214;0;1947;7267;-22851;0;0;-16569;-6282;0;
SPRI3;Springer;2015;Springer2015;-8135;488;-8623;0;0;0;0;0;0;0;-8135;-796;-796;0;-8931;-4812;-7537;4451;-1726;-13743;-13743;3417;3417;0;0;0;1367;1442;-106;31;1410;780;530;100;-19937;0;0;-16351;-3586;0;
SPRI3;Springer;2016;Springer2016;19771;27614;-7843;0;0;0;0;0;0;0;19771;-948;-948;0;18823;3158;-1596;4380;374;21981;21981;8998;8998;0;0;0;11446;8857;2526;63;3983;1683;2300;0;-2446;0;0;-3578;1132;0;
SPRI3;Springer;2017;-5223;-5223;-1544;-3679;0;0;0;0;0;0;0;-5223;-658;-658;0;-5881;-7774;-4196;2784;-6362;-13655;-13655;4609;4609;0;0;0;898;635;165;98;1899;1881;18;0;-21061;0;0;-20787;-274;0;
SGPS3;Springs;2008;Springs2008;2986480;3014130;0;-16598;-11052;-2387389;-1929867;-393477;-64045;0;599091;-149849;-149849;0;449242;64038;0;24407;39631;513280;513280;416890;342177;65141;9572;0;73249;56987;15160;1102;365520;98676;46996;219848;-342379;0;0;-342379;0;0;
SGPS3;Springs;2009;Springs2009;2572393;2581110;-8559;0;-158;-1974112;-1559995;-406671;-7446;0;598281;-121678;-121678;0;476603;-2258;0;20700;-22958;474345;474345;334333;283128;39351;11854;0;122528;81745;38993;1790;-23125;78941;68450;-170516;40609;0;0;40609;0;0;
SGPS3;Springs;2010;Springs2010;2559048;2562940;-3397;0;-495;-1795236;-1429716;-367185;1665;0;763812;-109606;-109606;0;654206;21048;0;18267;2781;675254;675254;364314;300575;50051;13688;0;216844;132189;82781;1874;112528;89035;51816;-28323;-18432;0;0;-18432;0;0;
SGPS3;Springs;2011;Springs2011;2040301;2040308;411;0;-418;-1538441;-1151765;-326773;-59903;0;501860;-100467;-100467;0;401393;52488;0;26694;25794;453881;453881;363891;302989;46385;14517;0;287067;208353;76359;2355;210089;105291;60641;44157;-407166;0;0;0;0;-407166;
SGPS3;Springs;2012;Springs2012;2299880;2210613;83914;0;5353;-1557354;-1157448;-392328;-7578;0;742526;-93992;-93992;0;648534;41658;0;17530;24128;690192;690192;365834;304564;46560;14710;0;222099;143144;75752;3203;239156;112238;90492;36426;-136897;0;0;-136897;0;0;
SGPS3;Springs;2013;Springs2013;2333192;2339367;-14464;0;8289;-1483475;-1104635;-403529;24689;0;849717;-91506;-91506;0;758211;36604;0;8319;28285;794815;794815;395103;330609;48295;16199;0;227384;135070;88460;3854;225063;119156;70699;35208;-52735;0;0;0;0;-52735;
SGPS3;Springs;2014;Springs2014;2374456;2395802;-15756;0;-5590;-1468879;-1106017;-364043;1181;0;905577;-85995;-85995;0;819582;62119;0;16321;45798;881701;881701;421810;349256;55567;16987;0;219629;122262;93814;3553;269367;150600;77603;41164;-29105;0;0;-29105;0;0;
SGPS3;Springs;2015;Springs2015;2555588;2531673;25248;0;-1333;-1574255;-1213410;-360845;0;0;981333;-78687;-78687;0;902646;128811;0;25810;103001;1031457;1031457;443830;372188;55582;16060;0;232223;147334;81500;3389;332827;197491;88345;46991;22577;0;0;22577;0;0;
